timestamp,value1
1335657600,1.4849057924e+07
1335744000,1.6721950165e+07
1335830400,3.8914718067e+07
1335916800,6.1134510401e+07
1336003200,5.7434504292e+07
1336089600,5.7055030340e+07
1336176000,5.2924252477e+07
1336262400,1.5949527175e+07
1336348800,7.3761099947e+06
1336435200,3.9271134376e+07
1336521600,3.8936337552e+07
1336608000,4.1988844778e+07
1336694400,3.9058973135e+07
1336780800,4.1839251179e+07
1336867200,2.5576326729e+07
1336953600,2.4061862787e+07
1337040000,4.2521254064e+07
1337126400,4.6183326282e+07
1337212800,4.8613028345e+07
1337299200,5.1642690874e+07
1337385600,5.9739378973e+07
1337472000,4.7298840373e+07
1337558400,1.8713163636e+07
1337644800,4.3549908021e+07
1337731200,4.1171038958e+07
1337817600,4.1073305764e+07
1337904000,3.4433933204e+07
1337990400,4.7037946680e+07
1338076800,1.6810781068e+07
1338163200,6.2007372615e+06
1338249600,5.2501471316e+06
1338336000,4.8234000982e+07
1338422400,6.0439928418e+07
1338508800,6.4545356562e+07
1338595200,8.3113474148e+07
1338681600,1.2880693552e+07
1338768000,8.2488259163e+06
1338854400,4.6290346572e+07
1338940800,5.8523655723e+07
1339027200,3.6103063750e+07
1339113600,2.7909885876e+07
1339200000,4.1027139262e+07
1339286400,1.2631383222e+07
1339372800,1.0207572544e+07
1339459200,4.1956604878e+07
